minflt,majflt,utime,stime,num_threads,vsize,rss,startstack,kstkeip,processor,num_file_desc,rchar,wchar,read_bytes,write_bytes,cancelled_write_bytes
ENTER-org/apache/hadoop/dfs/DataBlockScanner$LogFileHandler$Reader$openFile,64140.000000788146,-1.8997348590010787e-05,686.00000002711749,30.999997084578808,54.000017451563288,1532682240.0,51166.999998962594,140736256070976.0,140246638600520.0,1.0,68.000000093483749,8976800.0000000596,5985.0000000016298,552959.9999999305,299007.99999999837,4096.0000000235596
ENTER-org/apache/hadoop/dfs/DatanodeID$getStorageID,64140.000000788132,-1.899720467202215e-05,686.00000002711204,30.999997084563347,54.000017451186579,1532682240.0,51166.999998962609,140736256070976.0,140246638600520.0,1.0,68.00000009348426,8976918.0000000298,5985.0000000019791,552959.9999999305,299007.99999999837,4096.0000000235596
EXIT-org/apache/hadoop/dfs/DataBlockScanner$LogFileHandler$Reader$openFile,64140.000000788088,-1.899642166058868e-05,686.00000002711386,30.999997084474671,54.000017449137047,1532682240.0,51166.999998962652,140736256070976.0,140246638600520.0,1.0,68.000000093487216,8977560.0000000149,5985.0000000016298,552959.9999999305,299007.9999999979,4096.0000000235596
EXIT-org/apache/hadoop/dfs/DatanodeID$getStorageID,64140.000000788052,-1.8954831504602865e-05,686.00000002711749,30.999997084415099,54.000017464605065,1532682240.0,51166.999998962681,140736256070976.0,140246638600520.0,1.0,69.000000089396494,8977678.0000000298,5985.0000000012806,552959.9999999305,299007.9999999979,4096.0000000235632
ENTER-org/apache/hadoop/dfs/DataBlockScanner$LogFileHandler$Reader$readNext,64140.00000078803,-1.899549473050044e-05,686.00000002712113,30.999997084370079,54.000017446710814,1532682240.0,51166.99999896271,140736256070976.0,140246638600520.0,1.0,68.000000093490755,8978320.0000000298,5985.0000000012806,552959.9999999305,299007.99999999837,4096.0000000235559
ENTER-org/apache/hadoop/dfs/DatanodeID$getInfoPort,64140.000000787993,-1.8953904574958713e-05,686.00000002712841,30.999997084310507,54.000017462178825,1532682240.0,51166.999998962747,140736256070976.0,140246638600520.0,1.0,69.000000089399975,8978438.0000000149,5985.0000000015134,552959.9999999305,299007.99999999837,4096.0000000235596
ENTER-org/apache/hadoop/dfs/DataBlockScanner$LogFileHandler$Reader$openFile,64140.000000787979,-1.8994567800856288e-05,686.00000002712477,30.999997084266852,54.000017444284587,1532682240.0,51166.999998962769,140736256070976.0,140246638600520.0,1.0,68.000000093494293,8979080.0000000298,5985.0000000015134,552959.9999999305,299007.99999999837,4096.0000000235596
EXIT-org/apache/hadoop/dfs/DatanodeID$getInfoPort,64140.000000787943,-1.8952977645314562e-05,686.00000002712841,30.99999708420728,54.000017459752598,1532682240.0,51166.999998962805,140736256070976.0,140246638600520.0,1.0,69.0000000894035,8979198.0000000447,5985.0000000016298,552959.9999999305,299007.9999999979,4096.0000000235632
ENTER-org/apache/hadoop/dfs/DataBlockScanner$LogFileHandler$access$200,64140.000000787913,-1.8993640870990092e-05,686.00000002712841,30.99999708416226,54.000017441858354,1532682240.0,51166.999998962834,140736256070976.0,140246638600520.0,1.0,68.000000093497803,8979840.0000000298,5985.0000000012806,552959.9999999305,299007.99999999814,4096.0000000235632
ENTER-org/apache/hadoop/dfs/DatanodeInfo$getCapacity,64140.000000787877,-1.8952050715892454e-05,686.00000002713205,30.999997084101778,54.000017457326365,1532682240.0,51166.99999896287,140736256070976.0,140246638600520.0,1.0,69.000000089407038,8979958.0000000298,5985.000000001397,552959.9999999305,299007.99999999814,4096.0000000235523
EXIT-org/apache/hadoop/dfs/DataBlockScanner$LogFileHandler$access$200,64140.000000787848,-1.8992713941567985e-05,686.00000002713205,30.999997084058577,54.000017439432121,1532682240.0,51166.999998962892,140736256070976.0,140246638600520.0,1.0,68.000000093501356,8980600.0000000149,5985.0000000015134,552959.9999999305,299007.99999999814,4096.0000000235596
EXIT-org/apache/hadoop/dfs/DatanodeInfo$getCapacity,64140.000000787826,-1.8951123786470347e-05,686.00000002713023,30.999997083998096,54.000017454900139,1532682240.0,51166.999998962914,140736256070976.0,140246638600520.0,1.0,69.000000089410548,8980718.0000000149,5985.0000000018626,552959.9999999305,299007.99999999814,4096.0000000235632
EXIT-org/apache/hadoop/dfs/DataBlockScanner$LogFileHandler$Reader$openFile,64140.000000787797,-1.8991787012145878e-05,686.00000002713205,30.999997083953986,54.000017437005894,1532682240.0,51166.99999896295,140736256070976.0,140246638600520.0,1.0,68.000000093504923,8981360.0000000298,5985.0000000016298,552959.9999999305,299007.99999999837,4096.0000000235632
ENTER-org/apache/hadoop/dfs/DatanodeInfo$getDfsUsed,64140.000000787761,-1.8950196856604151e-05,686.00000002713568,30.999997083893959,54.000017452473912,1532682240.0,51166.99999896298,140736256070976.0,140246638600520.0,1.0,69.000000089414115,8981478.0000000298,5985.0000000015134,552959.9999999305,299007.99999999814,4096.0000000235596
ENTER-org/apache/hadoop/dfs/DataBlockScanner$LogFileHandler$Reader$hasNext,64140.000000787732,-1.8990860082501726e-05,686.00000002713386,30.999997083850303,54.000017434579668,1532682240.0,51166.999998963016,140736256070976.0,140246638600520.0,1.0,68.000000093508433,8982120.0000000447,5985.000000001397,552959.9999999305,299007.99999999814,4096.0000000235632
EXIT-org/apache/hadoop/dfs/DatanodeInfo$getDfsUsed,64140.000000787695,-1.894926992696e-05,686.0000000271375,30.999997083790277,54.000017450047672,1532682240.0,51166.999998963031,140736256070976.0,140246638600520.0,1.0,69.000000089417668,8982238.0000000149,5985.0000000018626,552959.9999999305,299007.99999999837,4096.0000000235705
EXIT-org/apache/hadoop/dfs/DataBlockScanner$LogFileHandler$Reader$hasNext,64140.000000787652,-1.8989933153079619e-05,686.00000002714478,30.999997083746621,54.000017432153435,1532682240.0,51166.999998963067,140736256070976.0,140246638600520.0,1.0,68.000000093511957,8982880.0000000447,5985.0000000016298,552959.9999999305,299007.99999999837,4096.0000000235523
ENTER-org/apache/hadoop/dfs/DatanodeInfo$getRemaining,64140.000000787637,-1.8948342997093803e-05,686.00000002714478,30.999997083684775,54.000017447621445,1532682240.0,51166.999998963103,140736256070976.0,140246638600520.0,1.0,69.000000089421235,8982998.0000000298,5985.0000000018626,552959.9999999305,299007.9999999979,4096.0000000235705
ENTER-org/apache/hadoop/dfs/DataBlockScanner$LogFileHandler$Reader$close,64140.000000787615,-1.8989006222547289e-05,686.00000002714296,30.999997083641574,54.000017429727201,1532682240.0,51166.999998963132,140736256070976.0,140246638600520.0,1.0,68.000000093515496,8983640.0000000298,5985.0000000015134,552959.9999999305,299007.99999999814,4096.0000000235596
EXIT-org/apache/hadoop/dfs/DatanodeInfo$getRemaining,64140.000000787564,-1.8947416067671696e-05,686.00000002714842,30.999997083582002,54.000017445195212,1532682240.0,51166.999998963154,140736256070976.0,140246638600520.0,1.0,69.000000089424731,8983758.0000000298,5985.0000000016298,552959.99999993062,299007.99999999814,4096.0000000235632
EXIT-org/apache/hadoop/dfs/DataBlockScanner$LogFileHandler$Reader$close,64140.000000787579,-1.9029525531344404e-05,686.00000002713932,30.999997083582457,54.000017411456248,1532682240.0,51166.999998963161,140736256070976.0,140246638600520.0,1.0,67.000000097610254,8984400.0000000298,5985.0000000016298,552959.99999993062,299007.9999999979,4096.0000000235741
ENTER-org/apache/hadoop/dfs/DatanodeInfo$getLastUpdate,64140.00000078755,-1.8987935375802678e-05,686.00000002715024,30.999997083521066,54.000017426924266,1532682240.0,51166.999998963191,140736256070976.0,140246638600520.0,1.0,68.000000093519574,8984518.0000000596,5985.0000000018626,552959.99999993062,299007.99999999814,4096.0000000235668
EXIT-org/apache/hadoop/dfs/DataBlockScanner$LogFileHandler$Reader$readNext,64140.000000787521,-1.9028598601700253e-05,686.00000002714478,30.99999708347832,54.000017409030022,1532682240.0,51166.99999896322,140736256070976.0,140246638600520.0,1.0,67.000000097613807,8985160.0000000298,5985.0000000016298,552959.9999999305,299007.99999999837,4096.0000000235741
EXIT-org/apache/hadoop/dfs/DatanodeInfo$getLastUpdate,64140.000000787491,-1.8987008446380571e-05,686.00000002715024,30.999997083416929,54.000017424498033,1532682240.0,51166.999998963263,140736256070976.0,140246638600520.0,1.0,68.000000093523084,8985278.0000000298,5985.000000001397,552959.9999999305,299007.99999999837,4096.0000000235632
EXIT-org/apache/hadoop/dfs/DatanodeID$getName,64100.00000081781,-1.9563216113738235e-05,684.00000002565685,29.999996920026206,51.000017823512152,1529524224.0,51166.999998928768,140736256070976.0,140246638600520.0,1.0,67.000000058251743,8933457.0000000298,5894.0000000016298,552959.99999993085,299007.9999999979,4096.0000000196087
ENTER-org/apache/hadoop/dfs/DataBlockScanner$LogFileHandler$Reader$hasNext,64140.000000787433,-1.8986225434503012e-05,686.00000002715024,30.999997083329617,54.000017422448501,1532682240.0,51166.999998963307,140736256070976.0,140246638600520.0,1.0,68.000000093526026,8985920.0000000298,5985.000000001397,552959.99999993062,299007.9999999979,4096.0000000235705
ENTER-org/apache/hadoop/dfs/DatanodeInfo$setNetworkLocation,64146.000000782806,-1.857556279083461e-05,686.00000002733941,30.999997101091594,54.000017448344103,1532682240.0,51166.999998968575,140736256070976.0,140246638600520.0,1.0,75.000000064718932,8986562.0000000298,5985.0000000015134,552959.99999993073,299007.9999999979,4096.0000000237524
EXIT-org/apache/hadoop/dfs/DataBlockScanner$LogFileHandler$Reader$hasNext,64146.000000782762,-1.8533972635514928e-05,686.00000002734669,30.999997101031568,54.000017463812121,1532682240.0,51166.999998968618,140736256070976.0,140246638600520.0,1.0,76.000000060628182,8986680.0000000596,5985.0000000017462,552959.99999993073,299007.99999999814,4096.0000000237633
EXIT-org/apache/hadoop/dfs/DatanodeInfo$setNetworkLocation,64146.000000782726,-1.8533189623415325e-05,686.00000002735396,30.999997100943801,54.000017461762589,1532682240.0,51166.999998968662,140736256070976.0,140246638600520.0,1.0,76.00000006063118,8987322.0000000298,5985.0000000015134,552959.99999993073,299007.9999999986,4096.0000000237596
ENTER-org/apache/hadoop/dfs/DataBlockScanner$LogFileHandler$Reader$close,64146.000000782711,-1.8533045705426687e-05,686.00000002736124,30.999997100927885,54.00001746138588,1532682240.0,51166.999998968662,140736256070976.0,140246638600520.0,1.0,76.000000060631663,8987440.0000000447,5985.000000001397,552959.99999993073,299007.9999999979,4096.0000000237414
ENTER-org/apache/hadoop/dfs/DatanodeInfo$getNetworkLocation,64146.00000078266,-1.8532262693327084e-05,686.00000002735214,30.999997100839664,54.000017459336355,1532682240.0,51166.99999896872,140736256070976.0,140246638600520.0,1.0,76.000000060634662,8988082.0000000447,5985.0000000012806,552959.99999993073,299007.99999999814,4096.0000000237524
EXIT-org/apache/hadoop/dfs/DataBlockScanner$LogFileHandler$Reader$close,64146.000000782653,-1.853211877600458e-05,686.00000002735578,30.999997100822839,54.000017458959661,1532682240.0,51166.999998968735,140736256070976.0,140246638600520.0,1.0,76.000000060635244,8988200.0000000149,5985.0000000017462,552959.99999993073,299007.9999999986,4096.0000000237451
EXIT-org/apache/hadoop/dfs/DatanodeInfo$getNetworkLocation,64146.000000782602,-1.8531335764349066e-05,686.0000000273576,30.999997100734618,54.000017456910129,1532682240.0,51166.999998968786,140736256070976.0,140246638600520.0,1.0,76.000000060638229,8988842.0000000596,5985.000000001397,552959.99999993073,299007.99999999814,4096.0000000237524
EXIT-org/apache/hadoop/dfs/DataBlockScanner$LogFileHandler$Reader$readNext,64146.00000078258,-1.8531191846138384e-05,686.00000002736488,30.999997100719611,54.000017456533421,1532682240.0,51166.999998968793,140736256070976.0,140246638600520.0,1.0,76.000000060638726,8988960.0000000447,5985.0000000012806,552959.99999993073,299007.9999999986,4096.0000000237451
ENTER-org/apache/hadoop/dfs/DatanodeID$getName,64146.000000782566,-1.8571855072924137e-05,686.00000002735032,30.999997100675046,54.000017438639183,1532682240.0,51166.999998968822,140736256070976.0,140246638600520.0,1.0,75.00000006473303,8989602.0000000149,5985.0000000019791,552959.99999993073,299007.99999999837,4096.0000000237524
ENTER-org/apache/hadoop/dfs/DataBlockScanner$LogFileHandler$Reader$hasNext,64146.000000782529,-1.8530264916716277e-05,686.0000000273576,30.99999710061411,54.000017454107194,1532682240.0,51166.999998968851,140736256070976.0,140246638600520.0,1.0,76.000000060642279,8989720.0000000447,5985.0000000017462,552959.99999993073,299007.99999999814,4096.0000000237524
EXIT-org/apache/hadoop/dfs/DatanodeID$getName,64146.000000782507,-1.8570928142835896e-05,686.0000000273576,30.999997100571363,54.000017436212943,1532682240.0,51166.99999896888,140736256070976.0,140246638600520.0,1.0,75.00000006473654,8990362.0000000149,5985.0000000012806,552959.99999993073,299007.99999999767,4096.000000023756
EXIT-org/apache/hadoop/dfs/DataBlockScanner$LogFileHandler$Reader$hasNext,64146.000000782471,-1.8529337986850081e-05,686.00000002737215,30.999997100509972,54.000017451680961,1532682240.0,51166.999998968909,140736256070976.0,140246638600520.0,1.0,76.000000060645803,8990480.0000000447,5985.0000000016298,552959.99999993073,299007.99999999884,4096.0000000237524
EXIT-org/apache/hadoop/dfs/DataBlockScanner$LogFileHandler$updateCurNumLines,64146.000000782456,-1.85700012129697e-05,686.00000002735942,30.999997100466771,54.000017433786716,1532682240.0,51166.999998968939,140736256070976.0,140246638600520.0,1.0,75.000000064740121,8991122.0000000298,5985.0000000017462,552959.99999993073,299007.99999999837,4096.0000000237524
ENTER-org/apache/hadoop/dfs/DatanodeInfo$getNetworkLocation,64146.000000782413,-1.8569537748369669e-05,686.00000002735942,30.999997100415385,54.0000174325736,1532682240.0,51166.999998968968,140736256070976.0,140246638600520.0,1.0,75.000000064741855,8991502.0000000447,5985.0000000017462,552959.99999993073,299007.99999999837,4096.000000023756
ENTER-org/apache/hadoop/dfs/DataBlockScanner$LogFileHandler$Reader$hasNext,64146.000000782369,-1.8527628045550415e-05,686.00000002737397,30.999997100318524,54.000017447205209,1532682240.0,51166.999998969026,140736256070976.0,140246638600520.0,1.0,76.000000060652368,8991882.0000000447,5985.0000000015134,552959.99999993073,299007.99999999814,4096.0000000237487
EXIT-org/apache/hadoop/dfs/DatanodeInfo$getNetworkLocation,64146.000000782318,-1.8527164581172428e-05,686.00000002737033,30.999997100266228,54.0000174459921,1532682240.0,51166.999998969055,140736256070976.0,140246638600520.0,1.0,76.000000060654102,8992262.0000000149,5985.0000000017462,552959.99999993073,299007.99999999837,4096.0000000237487
EXIT-org/apache/hadoop/dfs/DataBlockScanner$LogFileHandler$Reader$hasNext,64146.000000782355,-1.856943050948523e-05,687.00000002736306,30.999997100097517,54.000017429194081,1532682240.0,51166.999998969011,140736256070976.0,140246638600520.0,1.0,75.000000064751902,8992642.0000000298,5985.0000000015134,552959.99999993073,299007.99999999814,4096.000000023756
ENTER-org/apache/hadoop/dfs/DatanodeInfo$getNetworkLocation,64146.000000782296,-1.852752080688802e-05,687.00000002737215,30.999997100002474,54.000017443825691,1532682240.0,51166.99999896907,140736256070976.0,140246638600520.0,1.0,76.000000060662373,8993022.0000000447,5985.0000000018626,552959.99999993073,299007.99999999837,4096.0000000237596
EXIT-org/apache/hadoop/dfs/DataBlockScanner$assignInitialVerificationTimes,64146.000000782275,-1.8527057342510034e-05,687.00000002737215,30.999997099949724,54.000017442612574,1532682240.0,51166.999998969106,140736256070976.0,140246638600520.0,1.0,76.000000060664121,8993402.0000000149,5985.0000000016298,552959.99999993073,299007.99999999814,4096.0000000237451
EXIT-org/apache/hadoop/dfs/DatanodeInfo$getNetworkLocation,64146.000000782238,-1.8526593877243869e-05,687.00000002737215,30.999997099896973,54.000017441399457,1532682240.0,51166.999998969128,140736256070976.0,140246638600520.0,1.0,76.000000060665897,8993782.0000000596,5985.0000000015134,552959.99999993073,299007.99999999814,4096.000000023756
ENTER-org/apache/hadoop/dfs/DataBlockScanner$adjustThrottler,64146.000000782209,-1.8526130412643838e-05,687.00000002737215,30.999997099845132,54.000017440186348,1532682240.0,51166.999998969157,140736256070976.0,140246638600520.0,1.0,76.000000060667674,8994162.0000000149,5985.0000000016298,552959.99999993073,299007.9999999979,4096.000000023756
